person,label
4886f805,0.225182443857193
0297fc1e,0.5775769948959351
2d681dd8,0.3354683816432953
cccea85e,0.840046763420105
4c8a8b93,0.57552570104599
29ebb414,0.2940773367881775
3dc1950f,0.5250720381736755
8ea4c165,0.36876168847084045
d8cfe234,0.2991780638694763
d6bc64df,0.45532533526420593
ec9c4059,0.3924790918827057
d21b8e6b,0.13355673849582672
2a724d87,0.27461183071136475
686c49c9,0.8006608486175537
a08d42ea,0.4901460111141205
c98f5cf1,0.6297193765640259
d614c608,0.2891868054866791
e45acd53,0.6487418413162231
7d876393,0.5343407988548279
f5af843f,0.5725255012512207
5a724794,0.6826717853546143
00091926,0.5162694454193115
55d1e0ee,0.3470335602760315
f87be219,0.2534373104572296
49c19e32,0.4188385009765625
bb78c182,0.27566298842430115
e2bfe05f,0.29129013419151306
0e9d0ae2,0.2671436667442322
cb68850c,0.25865504145622253
f30ef764,0.2772507071495056
ca5fa859,0.3296409845352173
4f06f2dd,0.4829133152961731
872d9b83,0.8134111762046814
dca7e4fa,0.5287485718727112
3cb2bfc5,0.333599716424942
0ec008ff,0.8371180295944214
19876c5b,0.43210241198539734
36606944,0.48746660351753235
3c36c384,0.28234416246414185
25ec69e5,0.24391591548919678
02a9fd4c,0.3347075283527374
e9c847d7,0.4897928535938263
8f7d334b,0.5996285676956177
fd683087,0.581092894077301
aa5593bc,0.41561752557754517
e39a4b4f,0.4700008034706116
8aeb37ef,0.33442625403404236
c76b8417,0.5479151010513306
b51c3897,0.5224516987800598
49013e40,0.5636581182479858
18ad1f7c,0.6007260084152222
ea679233,0.8532600998878479
39df97e0,0.4434644877910614
4473cb91,0.11150413751602173
a90bb821,0.34844937920570374
66f3c5a8,0.29580914974212646
6972936f,0.3102489113807678
f484e20b,0.8223525881767273
bb5c496a,0.6443641185760498
fa15dd75,0.6902440190315247
8036d563,0.23191113770008087
051b11a7,0.20142032206058502
a708f6b7,0.1667257696390152
8af64425,0.6656316518783569
290a4ade,0.5458529591560364
5ea8fd22,0.4105381369590759
73f02c61,0.5650948882102966
b364ac0f,0.40677040815353394
27c4deeb,0.3014879524707794
1a8f3e6d,0.3802282512187958
75aea7ed,0.43307074904441833
68bee360,0.6080008149147034
7363f782,0.5475237965583801
5f5a1be2,0.5668085217475891
f2ab91ec,0.5036017298698425
f7e13865,0.3804302215576172
f70a331b,0.5343802571296692
69fe770b,0.277616024017334
73b5ddeb,0.6351024508476257
3aae4375,0.3250524401664734
2beddf66,0.2566792964935303
17b858f9,0.4068876802921295
f75b14e8,0.18168897926807404
67ec6a13,0.808967649936676
2466dcee,0.8173027038574219
bbac557c,0.5233514308929443
57d078f9,0.8350269198417664
6791adff,0.36908116936683655
2fca45c7,0.3780193626880646
ee7d1909,0.4760144352912903
b87bf3c0,0.6428080797195435
229a0726,0.23484739661216736
e28fa553,0.5583093762397766
e2d69e04,0.5776829719543457
f99328eb,0.5720237493515015
7a98e5bb,0.26632362604141235
60d720a3,0.2575657069683075
8f6d708a,0.35546791553497314
91a293e8,0.42253434658050537
dbff7610,0.24464905261993408
c104bc78,0.453198105096817
b3bf2435,0.6961387395858765
8611216e,0.5768219828605652
2454293c,0.3563516139984131
82d31364,0.5568042993545532
f1f2d6aa,0.3125729262828827
45599974,0.6127449870109558
b8112306,0.3011375367641449
7e317918,0.35131463408470154
a30504be,0.44592389464378357
f88200f4,0.5488576889038086
97267956,0.621032178401947
2fec9bbc,0.5607918500900269
4e5d317d,0.26025453209877014
f8e37457,0.37723350524902344
9411a009,0.2977100610733032
166bf528,0.7697089314460754
5429fbb6,0.2625059187412262
49ff6d6e,0.4173887372016907
19c94e0b,0.45373642444610596
0ff75b46,0.7649081945419312
224613bb,0.43632781505584717
179720f1,0.3610183596611023
1070bca3,0.19034281373023987
a5d31df5,0.1696406900882721
4e5c868d,0.41053372621536255
653f68fe,0.28624147176742554
3ebc771d,0.7364382743835449
517bf648,0.7581222653388977
254f8761,0.7129989266395569
c844a662,0.8027535676956177
7f6c85e8,0.22102364897727966
35ee0cc8,0.5756192803382874
c1d99fe2,0.3917436897754669
55fc24ef,0.651914119720459
77e489c7,0.42840924859046936
62ba2fba,0.2670145630836487
ae4bfc26,0.24176259338855743
22f1d021,0.2648313045501709
72368746,0.2746041417121887
55e87de8,0.8561580777168274
c56dff49,0.25060951709747314
ba724fb6,0.18506371974945068
b97b9d93,0.273731529712677
7025ac12,0.39162495732307434
bada76d3,0.749081552028656
70a325eb,0.8386698365211487
fb19ca5a,0.4749446511268616
f6cd21a1,0.48918527364730835
91752493,0.1973532736301422
92059fdf,0.23211072385311127
4d233ac6,0.2973172962665558
46a1efca,0.44753706455230713
23b90f81,0.5630233883857727
2606c8da,0.39203158020973206
23e6906d,0.3634296655654907
cf75487d,0.21096593141555786
e349f752,0.7146702408790588
d4e83772,0.5468593239784241
9952a8e0,0.1973532736301422
edc38036,0.8449794054031372
e4b71e52,0.6952964067459106
ed39978f,0.4467674195766449
5b7a7697,0.5703962445259094
a4e3e0ba,0.1973532736301422
1033c7f1,0.2570480704307556
a16a0211,0.4795050024986267
2df10e76,0.51291823387146
732df811,0.4547062814235687
80c8726f,0.5285177826881409
619bff69,0.2192952036857605
ed7382a8,0.6045141816139221
3043e183,0.38022086024284363
8ab5791a,0.2752701938152313
6929face,0.5563017725944519
6b5088da,0.2586342394351959
685dc7f7,0.5193970799446106
919bcd48,0.3950045108795166
9a00037e,0.3832564353942871
55f7ae64,0.2631978690624237
fed81014,0.4361741542816162
fd5e4491,0.21204079687595367
e9c994b8,0.5011172294616699
e4594222,0.4214167892932892
a7b6e286,0.2916565537452698
991360db,0.27526286244392395
c5a0bc36,0.4189926087856293
2287c9f7,0.6671701669692993
0c9d90d6,0.2755676805973053
41bfa3b9,0.20162934064865112
b00a6f27,0.7643586993217468
8a4b69ec,0.5166566371917725
6ea9ffd2,0.6197409629821777
d0c5aa85,0.7406196594238281
fc4b841d,0.725523829460144
db1a3c00,0.31878092885017395
9b4f540a,0.23563072085380554
7ac0c607,0.7049210071563721
af95a93c,0.2675289511680603
a8ca0988,0.7495355606079102
e8a1b038,0.1973532736301422
bb31d716,0.17321984469890594
b86b400e,0.25417426228523254
852abc08,0.5726562738418579
ad4b1e5f,0.7395853400230408
2ff5b818,0.1973532736301422
bf15584a,0.45061779022216797
4a3c0db7,0.23142458498477936
5f7f0c55,0.5546565055847168
9df0e397,0.6721053719520569
03302054,0.8381222486495972
000e4d9e,0.5865932106971741
ad5943a9,0.2885766327381134
f431031a,0.24627181887626648
ee8dd67c,0.21156683564186096
656072a3,0.40317028760910034
846372d4,0.4119912385940552
d1fd6caa,0.45677420496940613
8a0a63af,0.43488138914108276
670639bc,0.4880557060241699
ae5b92db,0.2632342576980591
41ccd2c6,0.5584913492202759
bdd23ab2,0.257163405418396
270b42e3,0.4444025456905365
ef8b96c3,0.4857696294784546
bb8116c9,0.8370605111122131
594a53d3,0.39363619685173035
108caf2c,0.5219753980636597
18a185e1,0.1973532736301422
ff9fc164,0.36076849699020386
8a590d23,0.37402287125587463
166a19f7,0.7620177865028381
ee20c405,0.31720370054244995
814db0b5,0.5396111011505127
b0f9b8a1,0.31878092885017395
73ffc5f4,0.1981385350227356
0aa2b925,0.461855411529541
f4bae3c6,0.19992384314537048
92c81866,0.5499131679534912
6f0826b2,0.3702056407928467
d1a14d14,0.2056572586297989
1e13d639,0.6584449410438538
3956b1e1,0.36119118332862854
f2c6d57c,0.1973532736301422
29f80519,0.1973532736301422
04b13fd2,0.43680885434150696
ce36e512,0.7511675357818604
8a4ba4e2,0.6247397661209106
1443cf62,0.4804185628890991
5125c494,0.25833913683891296
604d8035,0.42731544375419617
80866567,0.17283466458320618
9bb623c2,0.4206908345222473
a53a1a30,0.47885599732398987
103e0f7d,0.7838196754455566
cd3a841d,0.2330583930015564
fb6b16a8,0.35776466131210327
89f62393,0.578895092010498
2c85b2fa,0.4352581202983856
75950669,0.58354252576828
d84ae194,0.6001940965652466
77bad6f5,0.21096593141555786
2b213b2c,0.844274640083313
8808e6a9,0.653038740158081
b5a09122,0.5990723967552185
bf46c410,0.5204008221626282
42cc8a1d,0.7295205593109131
0744ba92,0.35811159014701843
b9996281,0.8272661566734314
471fb833,0.18458189070224762
c449fd13,0.3221126198768616
b059104a,0.22553014755249023
ba61790b,0.2152521312236786
deb5fa7a,0.6562241315841675
71d5d6e4,0.4076566994190216
766c271c,0.35246601700782776
df127511,0.8028891682624817
f7e04556,0.3162277042865753
abe38822,0.28793880343437195
0e3c91a6,0.24921225011348724
efae8f71,0.5487135648727417
31c9f140,0.4879930913448334
aefc81ce,0.31443578004837036
1fea3435,0.2863329350948334
54d47ad8,0.16501004993915558
df80a783,0.7008615136146545
9bc43f7e,0.5260762572288513
3e066076,0.7217446565628052
67bdc946,0.7473980784416199
32234ad9,0.34320953488349915
77b15b7d,0.27131786942481995
2e515d51,0.11568737030029297
37a0837e,0.2407241314649582
3dbfcd14,0.5080285668373108
5fdd715e,0.5184537768363953
1d762b15,0.41886192560195923
9a0373f1,0.22011086344718933
9bf77a71,0.5257813930511475
32e355cf,0.26454028487205505
134cc999,0.6253844499588013
3a44e639,0.45076069235801697
2c90f768,0.40832677483558655
fb23d1c3,0.4679582715034485
a5d3c172,0.49831968545913696
583bd9b9,0.7207494378089905
f5e0b71d,0.6615153551101685
360675d0,0.7046619653701782
cb61f387,0.27204757928848267
017fd805,0.4812789857387543
99e4baf5,0.49505576491355896
56b0c4d1,0.7555696964263916
b5ea45de,0.20494768023490906
e0848af4,0.48063376545906067
811b25fd,0.26604941487312317
33b6da32,0.1973532736301422
62f88039,0.29174038767814636
d010170b,0.4670698940753937
27c58569,0.225182443857193
847b40a8,0.7096289992332458
aea593cd,0.7585904598236084
0d491a97,0.3699139952659607
a0cf85b8,0.21096593141555786
a7a651a9,0.2431594431400299
8ed9e6f4,0.5363027453422546
91274e51,0.4458408057689667
078baec6,0.22032222151756287
f3db7ee1,0.7227444052696228
5dc80ac6,0.22945727407932281
bb62445d,0.4938555061817169
cd883145,0.550254225730896
35259134,0.2392835170030594
08a82be5,0.28612175583839417
5842c17d,0.8573835492134094
b261977e,0.40836629271507263
8aa5e0d6,0.812511146068573
45228a20,0.2555411458015442
7f302cb0,0.7021157741546631
9df21469,0.5708207488059998
baf3e801,0.6162002682685852
66b1e1fc,0.4206201732158661
fdfa8de9,0.4865005314350128
cdd8bff0,0.28238749504089355
019ac712,0.1973532736301422
c96353d2,0.19738559424877167
33fd8777,0.3724839389324188
57fda37b,0.3726857602596283
8d4871e5,0.5860816240310669
d8c206b4,0.7004126310348511
50ddf0e6,0.2917603850364685
4540ea89,0.2015625536441803
8e96b9f3,0.39386826753616333
0d4ff378,0.29106131196022034
15a387cc,0.2855496406555176
e5ca4cf8,0.12221142649650574
3b63c0e7,0.21444153785705566
1c895a10,0.47616952657699585
16240ed7,0.5197594165802002
5ccda85d,0.27921369671821594
9c4c7c4f,0.6486696004867554
469142a7,0.3445185720920563
ac1583f1,0.3472934067249298
55c12370,0.7156242728233337
7bc14702,0.26132482290267944
f8b0b255,0.6244848966598511
404a56c8,0.2908416986465454
845c97aa,0.4023978114128113
3250bb4c,0.4762958288192749
f008fa79,0.40414056181907654
814907c9,0.2629148066043854
59c58e14,0.26899027824401855
e0cd7123,0.4910769462585449
592d9dcc,0.7334033846855164
c5d94b7e,0.20129594206809998
e1bebdaa,0.22102364897727966
16d8c2b9,0.21096593141555786
9e150660,0.10857447236776352
efa4a3a1,0.28212976455688477
78c0f1fb,0.3454613983631134
ba1bec4f,0.2707909345626831
dba88b07,0.42666444182395935
e57fce7a,0.5586989521980286
59005136,0.31366851925849915
b4fb0b1d,0.20129594206809998
f3753b33,0.56041419506073
966e44f8,0.47850745916366577
25b582b8,0.3517443537712097
65f8d5cb,0.34414029121398926
b3c6d9c9,0.5448533296585083
e05a69dc,0.5534734129905701
686caccf,0.6250662207603455
7aaf6a5d,0.6499012112617493
935b71e8,0.18554523587226868
069b6014,0.1973532736301422
d1234702,0.6495463848114014
031bee81,0.2917478084564209
a1366568,0.49880528450012207
d4d0574c,0.7100628018379211
a11ca9f4,0.4743267893791199
2a617e51,0.3947756290435791
69e0170f,0.38802987337112427
103fe4b6,0.20604851841926575
add5b338,0.6672554016113281
a1c4090f,0.5757108330726624
1a3bbb33,0.2908245623111725
a5387dcc,0.20629726350307465
04e15d15,0.16705189645290375
f5b98da1,0.2201175093650818
8e442787,0.4155796468257904
6fe3a568,0.38544580340385437
b8d43db3,0.5227108597755432
a9eeb58b,0.36081287264823914
b0d6ddf1,0.2829399108886719
1b384b8d,0.25030893087387085
08198e83,0.2076045721769333
cd08ab61,0.6249127984046936
192e84d1,0.3665946424007416
208e734b,0.7943804264068604
d23b1163,0.33221229910850525
81db8dd5,0.7439356446266174
0f9d51be,0.3710189461708069
dc007bc9,0.3786538243293762
e763d0f8,0.4862141013145447
fc307b33,0.7799636125564575
3ee07c70,0.2816743552684784
7ccb064f,0.3881324827671051
a3fc70c1,0.2505984902381897
0163bf88,0.41415825486183167
bf3da248,0.2968406677246094
